child,parent
69.5817203859799,67.583410076797
69.3462078765035,68.3101705196314
67.903558360925,70.2326963325031
69.4528294119984,67.9561454169452
66.0582834210247,69.3911317863967
71.4753156474792,70.6767761276569
67.1826492958237,69.3961812972557
67.0020052877255,68.072292491328
65.3406808968168,65.2804356901906
69.3147856635507,70.931237346027
69.7617643808946,69.9061431379523
67.5350539107341,66.002770852996
69.1116164543666,67.7960742064752
66.7485982527025,69.0896960957907
71.1598429561593,69.525577789871
72.8986297653057,69.833697101567
69.026539779082,69.333402340766
70.3160720083863,68.7192475832999
65.589505505329,67.6602058715653
63.9957383322064,68.234004043974
67.3186095767189,68.5576762873679
64.1525607081596,69.9798735291697
70.4897457485087,67.119161776267
62.0579473164864,67.3116283763666
68.0354329229333,70.4427085174248
63.5880395761225,68.4273739790078
64.9607569424436,67.3480690822471
66.2657262420282,66.352300936589
66.2840826355852,69.505516015226
65.19585369532,71.8855091962032
72.8249274774455,68.1295635686256
67.0572484951001,69.817871811334
67.9926851781085,67.163357402198
67.9320686806925,68.2645633213688
65.9784430149477,68.4092689249665
74.0426065193489,69.5425426734146
62.1502223054878,70.5289319083095
68.8891620978713,69.7845920864493
68.8623279242776,64.4050822574645
